geoid_long,census_tract,time_of_year,socioeconomic_group,census_county,census_city,avg_event_rh_max_perc,avg_event_rh_min_perc,tmax,tmin,hist_avg_annual_events,hist_avg_duration
1400000US06091010000,6091010000,Total,"2006 HW","Sierra County",Calpine,60.23,19.25,95.33,61.31,0.00,0.00
1400000US06091010000,6091010000,Total,Vulnerable,"Sierra County",Calpine,47.61,11.98,93.85,55.60,0.40,3.50
1400000US06091010000,6091010000,AM,General,"Sierra County",Calpine,67.08,18.91,80.79,45.76,0.20,4.17
1400000US06091010000,6091010000,JJA,General,"Sierra County",Calpine,43.57,8.84,95.63,56.82,0.10,5.00
1400000US06091010000,6091010000,SO,General,"Sierra County",Calpine,53.96,14.16,88.26,50.11,0.40,2.75
