geoid_long,census_tract,time_of_year,socioeconomic_group,census_county,census_city,avg_event_rh_max_perc,avg_event_rh_min_perc,tmax,tmin,hist_avg_annual_events,hist_avg_duration
1400000US06039000502,6039000502,Total,"2006 HW","Madera County",Madera,64.29,25.57,110.31,78.23,0.00,0.00
1400000US06039000503,6039000503,SO,General,"Madera County",Madera,67.20,23.95,95.22,64.91,0.30,4.44
1400000US06039000503,6039000503,JJA,General,"Madera County",Madera,68.63,24.98,105.72,72.07,0.13,5.00
1400000US06039000503,6039000503,AM,General,"Madera County",Madera,68.96,22.64,99.03,65.14,0.27,4.75
1400000US06039000503,6039000503,Total,Vulnerable,"Madera County",Madera,69.04,25.20,103.48,71.22,0.60,3.06
1400000US06039000503,6039000503,Total,"2006 HW","Madera County",Madera,64.29,25.57,110.31,78.23,0.00,0.00
1400000US06039000506,6039000506,Total,"2006 HW","Madera County",Madera,64.29,25.57,110.31,78.23,0.00,0.00
1400000US06039000506,6039000506,Total,Vulnerable,"Madera County",Madera,69.04,25.20,103.48,71.22,0.60,3.06
1400000US06039000506,6039000506,AM,General,"Madera County",Madera,68.96,22.64,99.03,65.14,0.27,4.75
1400000US06039000506,6039000506,JJA,General,"Madera County",Madera,68.63,24.98,105.72,72.07,0.13,5.00
1400000US06039000506,6039000506,SO,General,"Madera County",Madera,67.20,23.95,95.22,64.91,0.30,4.44
1400000US06039000507,6039000507,SO,General,"Madera County",Madera,67.20,23.95,95.22,64.91,0.30,4.44
1400000US06039000507,6039000507,JJA,General,"Madera County",Madera,68.63,24.98,105.72,72.07,0.13,5.00
1400000US06039000507,6039000507,AM,General,"Madera County",Madera,68.96,22.64,99.03,65.14,0.27,4.75
1400000US06039000507,6039000507,Total,Vulnerable,"Madera County",Madera,69.04,25.20,103.48,71.22,0.60,3.06
1400000US06039000507,6039000507,Total,"2006 HW","Madera County",Madera,64.29,25.57,110.31,78.23,0.00,0.00
1400000US06039000508,6039000508,SO,General,"Madera County",Madera,67.20,23.95,95.22,64.91,0.30,4.44
1400000US06039000508,6039000508,JJA,General,"Madera County",Madera,68.63,24.98,105.72,72.07,0.13,5.00
1400000US06039000508,6039000508,AM,General,"Madera County",Madera,68.96,22.64,99.03,65.14,0.27,4.75
1400000US06039000508,6039000508,Total,Vulnerable,"Madera County",Madera,69.04,25.20,103.48,71.22,0.60,3.06
1400000US06039000508,6039000508,Total,"2006 HW","Madera County",Madera,64.29,25.57,110.31,78.23,0.00,0.00
1400000US06039000509,6039000509,Total,"2006 HW","Madera County",Madera,64.29,25.57,110.31,78.23,0.00,0.00
1400000US06039000509,6039000509,Total,Vulnerable,"Madera County",Madera,69.04,25.20,103.48,71.22,0.60,3.06
1400000US06039000509,6039000509,AM,General,"Madera County",Madera,68.96,22.64,99.03,65.14,0.27,4.75
1400000US06039000509,6039000509,JJA,General,"Madera County",Madera,68.63,24.98,105.72,72.07,0.13,5.00
1400000US06039000509,6039000509,SO,General,"Madera County",Madera,67.20,23.95,95.22,64.91,0.30,4.44
1400000US06039000602,6039000602,SO,General,"Madera County",Madera,67.20,23.95,95.22,64.91,0.30,4.44
1400000US06039000602,6039000602,JJA,General,"Madera County",Madera,68.63,24.98,105.72,72.07,0.13,5.00
1400000US06039000602,6039000602,AM,General,"Madera County",Madera,68.96,22.64,99.03,65.14,0.27,4.75
1400000US06039000602,6039000602,Total,Vulnerable,"Madera County",Madera,69.04,25.20,103.48,71.22,0.60,3.06
1400000US06039000602,6039000602,Total,"2006 HW","Madera County",Madera,64.29,25.57,110.31,78.23,0.00,0.00
1400000US06039000603,6039000603,SO,General,"Madera County",Madera,67.20,23.95,95.22,64.91,0.30,4.44
1400000US06039000603,6039000603,JJA,General,"Madera County",Madera,68.63,24.98,105.72,72.07,0.13,5.00
1400000US06039000603,6039000603,AM,General,"Madera County",Madera,68.96,22.64,99.03,65.14,0.27,4.75
1400000US06039000603,6039000603,Total,Vulnerable,"Madera County",Madera,69.04,25.20,103.48,71.22,0.60,3.06
1400000US06039000603,6039000603,Total,"2006 HW","Madera County",Madera,64.29,25.57,110.31,78.23,0.00,0.00
1400000US06039000604,6039000604,Total,"2006 HW","Madera County",Madera,64.29,25.57,110.31,78.23,0.00,0.00
